time_step,agent_id,position,orientation,eating_event,displacement
767,0,[40.10007483 35.03476311],52.887064992023475,False,0.014594818305025946
768,0,[39.84079231 35.05219078],53.33996109083199,False,0.2598675601728868
769,0,[39.7685688  35.00067077],54.026698952733966,False,0.0887160965783896
770,0,[39.76782197 34.99262748],54.88528484386261,False,0.008077888515668973
771,0,[39.85941752 34.80025775],55.422252156772416,False,0.21306303388385356
772,0,[39.94279834 34.50371768],55.25197305147712,False,0.3080395702717287
773,0,[39.94037413 34.27765177],54.967148391110506,False,0.22607890899402175
774,0,[39.86612656 34.19438959],54.249642889886665,False,0.11155847112669579
775,0,[39.57165468 34.06119044],53.83186692755383,False,0.32319606864254946
776,0,[39.10188827 33.85884805],53.81378890783696,False,0.5114908879941883
777,0,[38.79733597 33.5942138 ],54.12245618063492,False,0.40346423878703924
778,0,[38.7102244  33.46763883],54.375094558855785,False,0.15365431319844228
779,0,[38.46703185 33.33626465],53.90236818445483,False,0.2764087362132508
780,0,[38.07886157 33.03075602],54.07386842343801,False,0.4939753973328316
781,0,[37.84103476 32.96282924],53.68528249644372,False,0.24733709085484396
782,0,[37.54474063 32.8932662 ],53.637675713149754,False,0.30435050649425544
783,0,[37.29758603 32.9646537 ],53.12589038143744,False,0.2572577870839131
784,0,[36.96491703 32.97077207],53.388685410963085,False,0.33272525866442737
785,0,[36.87667197 33.04903507],52.68155474525242,False,0.11795036405494268
786,0,[36.74641154 33.0547305 ],53.363379548640864,False,0.13038487821107342
787,0,[36.38540001 33.06928775],53.36677342644894,False,0.3613049091110923
788,0,[36.17842909 33.18287924],52.905131981486264,False,0.23609317243265698
789,0,[35.86741104 33.48336934],52.63889162863466,False,0.4324656409608355
790,0,[35.45253481 33.84531204],52.68971316763312,False,0.5505677190100815
791,0,[35.29158566 33.99336011],52.663404160539685,False,0.21868437337380334
792,0,[34.91156323 34.299201  ],52.72941604872166,False,0.48780703389555063
793,0,[34.68475271 34.6306464 ],52.43639491230486,False,0.40162055265723645
794,0,[34.68423378 34.72394046],51.84184107723812,False,0.09329549657330677
795,0,[34.77141072 35.1937417 ],51.6528043263281,False,0.47782112589601106
796,0,[34.80507368 35.22566091],51.02429804018255,False,0.04638998877766467
797,0,[35.19908932 35.65017721],51.08812602567871,False,0.5791911749262167
798,0,[35.61448745 36.0191672 ],50.99178474733898,False,0.5556160645389875
799,0,[36.02109298 36.24149944],50.76586617089637,False,0.4634217167188826
